ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
gb_mxWKSEm9M_8C,Collateral Damage,Cynthia Peters,1992,South End Press,0896084221,Paperback,en,http://books.google.com/books?id=mxWKSEm9M_8C&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_CeIJEAAAQBAJ,The Corpse in the Cabana,Shéa MacLeod,2016,Sunwalker Press,,Paperback,en,https://play.google.com/store/books/details?id=CeIJEAAAQBAJ&source=gbs_api
gb_1afvEAAAQBAJ,Murder on the Page,Daryl Wood Gerber,2024,Kensington Cozies,9781496748171,Paperback,en,http://books.google.com/books?id=1afvEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_97QBbpbDXM8C,The Dial,"Francis Fisher Browne, Waldo Ralph Browne, Scofield Thayer",1911,,,Paperback,en,https://play.google.com/store/books/details?id=97QBbpbDXM8C&source=gbs_api
gb_yb-GEAAAQBAJ,Tips To Take Your Writing To The Next Level,Connor Whiteley,,CGD Publishing,,Paperback,en,https://play.google.com/store/books/details?id=yb-GEAAAQBAJ&source=gbs_api
gb_H8C9DgAAQBAJ,"“Hey ‘Adam,’ ‘Where You At’?”",Karen D. Reid,2017,AuthorHouse,9781524685829,Paperback,en,https://play.google.com/store/books/details?id=H8C9DgAAQBAJ&source=gbs_api
gb_52Y3r9CpPXAC,A Year of Writing Dangerously,Barbara Abercrombie,2012,New World Library,9781608680528,Paperback,en,https://play.google.com/store/books/details?id=52Y3r9CpPXAC&source=gbs_api
gb_UEisEAAAQBAJ,The Sound of the Future,Tobias Dengel,2023,PublicAffairs,9781541702387,Paperback,en,https://play.google.com/store/books/details?id=UEisEAAAQBAJ&source=gbs_api
gb_9bQrDwAAQBAJ,Manifesto Volume II,Joseph M. Alberts,,Lulu.com,9781387084029,Paperback,en,http://books.google.com/books?id=9bQrDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_OwTHEAAAQBAJ,Pop Culture in Europe,Juliana Tzvetkova,2017,Bloomsbury Publishing USA,9798216130284,Paperback,en,https://play.google.com/store/books/details?id=OwTHEAAAQBAJ&source=gbs_api
gb_TAUhn8Y8EaMC,"Broken Mirrors, Broken Minds",Maitland McDonagh,,U of Minnesota Press,9781452915371,Paperback,en,https://play.google.com/store/books/details?id=TAUhn8Y8EaMC&source=gbs_api
gb_98iXm_2DFaIC,The Sand Wasps,"Howard Ensign EVANS, Kevin M. O'Neill, Howard Ensign Evans",2009,Harvard University Press,9780674036611,Paperback,en,https://play.google.com/store/books/details?id=98iXm_2DFaIC&source=gbs_api
gb_oioKtpxgOLEC,No More Secrets,Catherine George,2011,Harlequin,9781459253001,Paperback,en,https://play.google.com/store/books/details?id=oioKtpxgOLEC&source=gbs_api
gb_iYNnIE3FG28C,Libraries Got Game,"Brian Mayer, Christopher Harris",2010,American Library Association,9780838910092,Paperback,en,https://play.google.com/store/books/details?id=iYNnIE3FG28C&source=gbs_api
gb_vF3An7bbKB0C,Hypomanic- Mad in England,V. Kennedy,2007,Chipmunkapublishing ltd,9781847474193,Paperback,en,https://play.google.com/store/books/details?id=vF3An7bbKB0C&source=gbs_api
gb_uK-IDwAAQBAJ,Arthur,Don Carleton,2018,Amberley Publishing Limited,9781445682587,Paperback,en,https://play.google.com/store/books/details?id=uK-IDwAAQBAJ&source=gbs_api
gb_K_BwBAAAQBAJ,"Stories We've Heard, Stories We've Told",Jeffrey A. Kottler,2015,"Oxford University Press, USA",9780199328253,Paperback,en,http://books.google.com/books?id=K_BwBAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_Xs1NDwAAQBAJ,Forget Me Not (A Psychological Suspense Crime Thriller),"Kristen Middleton, Cassie Alexandra, K.L. Middleton",2020,Kristen Middleton,,Paperback,en,https://play.google.com/store/books/details?id=Xs1NDwAAQBAJ&source=gbs_api
gb_8mDVTAR5LqoC,The Viking Claw,Michael Dahl,2001,Simon and Schuster,9780743422543,Paperback,en,http://books.google.com/books?id=8mDVTAR5LqoC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_QScmMaqf1lkC,My Paper Chase,Harold Evans,2009,"Little, Brown",9780316092074,Paperback,en,https://play.google.com/store/books/details?id=QScmMaqf1lkC&source=gbs_api
gb_tRrnEAAAQBAJ,Web Programming with Go,Ian Taylor,2023,GitforGits,9788119177493,Paperback,en,https://play.google.com/store/books/details?id=tRrnEAAAQBAJ&source=gbs_api
gb_-QToDwAAQBAJ,North Point,Thom Collins,2020,Totally Entwined Group (USA+CAD),9781839430510,Paperback,en,https://play.google.com/store/books/details?id=-QToDwAAQBAJ&source=gbs_api
gb_viy7CwAAQBAJ,Track Changes,Matthew G. Kirschenbaum,2016,Harvard University Press,9780674417076,Paperback,en,http://books.google.com/books?id=viy7CwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_4qojAQAAIAAJ,"World Authors, 1995-2000","Mari Rich, Olivia J. Smith, Clifford Thompson",2003,H. W. Wilson,,Paperback,en,http://books.google.com/books?id=4qojAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_NZQ2EAAAQBAJ,American Civilization,"David Mauk, Alf Tomas Tønnessen, John Oakland",2021,Routledge,9781000430936,Paperback,en,https://play.google.com/store/books/details?id=NZQ2EAAAQBAJ&source=gbs_api
gb_mD-MdReBm7sC,Taking the Reins,"Jackie Kessler, Kat Murray",2012,Brava,9780758281043,Paperback,en,http://books.google.com/books?id=mD-MdReBm7sC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_0PFTDwAAQBAJ,Blood on the Tracks,Martin Edwards,2018,"Sourcebooks, Inc.",9781464209703,Paperback,en,https://play.google.com/store/books/details?id=0PFTDwAAQBAJ&source=gbs_api
gb_JwVYCwAAQBAJ,The Mongol Reply,Benjamin M. Schutz,2016,Open Road Media,9781480493261,Paperback,en,https://play.google.com/store/books/details?id=JwVYCwAAQBAJ&source=gbs_api
gb_YxwfEAAAQBAJ,Why Nations Rise,Manjari Chatterjee Miller,2021,Oxford University Press,9780190639952,Paperback,en,https://play.google.com/store/books/details?id=YxwfEAAAQBAJ&source=gbs_api
gb_zU42DwAAQBAJ,Perfect Partner,Carole Mortimer,2018,Harlequin,9781488095641,Paperback,en,https://play.google.com/store/books/details?id=zU42DwAAQBAJ&source=gbs_api
gb_DQ5aDwAAQBAJ,The Amicable Divorce,Marla Bradeen,2013,Marla Bradeen,,Paperback,en,https://play.google.com/store/books/details?id=DQ5aDwAAQBAJ&source=gbs_api
gb_vX5SckOt3jEC,Northern Songs: The True Story of the Beatles Song Publishing Empire,Rupert Perry,2009,Omnibus Press,9780857120274,Paperback,en,https://play.google.com/store/books/details?id=vX5SckOt3jEC&source=gbs_api
gb_zASqDwAAQBAJ,Insight Guides Explore Florence (Travel Guide eBook),Insight Guides,2019,Apa Publications (UK) Limited,9781839051524,Paperback,en,https://play.google.com/store/books/details?id=zASqDwAAQBAJ&source=gbs_api
gb_pCT5DwAAQBAJ,The Year of the Dog,John Wayne Falbey,2016,"The Falbey Group, LLC",9780985518769,Paperback,en,https://play.google.com/store/books/details?id=pCT5DwAAQBAJ&source=gbs_api
gb_6nTnDwAAQBAJ,Venators: Promises Forged,Devri Walls,2019,BrownBooks.ORM,9781612543345,Paperback,en,https://play.google.com/store/books/details?id=6nTnDwAAQBAJ&source=gbs_api
gb_80kQEAAAQBAJ,Venators: Legends Rise,Devri Walls,2020,BrownBooks.ORM,9781612544618,Paperback,en,https://play.google.com/store/books/details?id=80kQEAAAQBAJ&source=gbs_api
gb_izpwq8Bb2qYC,What Never Happens,Anne Holt,2008,Grand Central Publishing,9780446511391,Paperback,en,http://books.google.com/books?id=izpwq8Bb2qYC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_R5VyJs9IpR4C,Innovative Design Protection and Piracy Prevention Act,"United States. Congress. House. Committee on the Judiciary. Subcommittee on Intellectual Property, Competition, and the Internet",2011,,,Paperback,en,https://play.google.com/store/books/details?id=R5VyJs9IpR4C&source=gbs_api
gb_2xSvCAAAQBAJ,"Beyond the Veil (Vanished, #2)",B. B. Griffith,2015,Griffith Publishing LLC,9780989940085,Paperback,en,http://books.google.com/books?id=2xSvCAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_u9aLDQAAQBAJ,Sarge,Scott Stossel,2011,"Other Press, LLC",9781590515136,Paperback,en,http://books.google.com/books?id=u9aLDQAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_caWOAwAAQBAJ,Mind Works,Antonino Ferro,2014,Routledge,9781317723974,Paperback,en,http://books.google.com/books?id=caWOAwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_xUmZDwAAQBAJ,The Runner,Stephen Leather,2020,Hodder & Stoughton,9781529345179,Paperback,en,https://play.google.com/store/books/details?id=xUmZDwAAQBAJ&source=gbs_api
gb_mxWKSEm9M_8C,Collateral Damage,Cynthia Peters,1992,South End Press,0896084221,Paperback,en,http://books.google.com/books?id=mxWKSEm9M_8C&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_CeIJEAAAQBAJ,The Corpse in the Cabana,Shéa MacLeod,2016,Sunwalker Press,,Paperback,en,https://play.google.com/store/books/details?id=CeIJEAAAQBAJ&source=gbs_api
gb_1afvEAAAQBAJ,Murder on the Page,Daryl Wood Gerber,2024,Kensington Cozies,9781496748171,Paperback,en,http://books.google.com/books?id=1afvEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_97QBbpbDXM8C,The Dial,"Francis Fisher Browne, Waldo Ralph Browne, Scofield Thayer",1911,,,Paperback,en,https://play.google.com/store/books/details?id=97QBbpbDXM8C&source=gbs_api
gb_yb-GEAAAQBAJ,Tips To Take Your Writing To The Next Level,Connor Whiteley,,CGD Publishing,,Paperback,en,https://play.google.com/store/books/details?id=yb-GEAAAQBAJ&source=gbs_api
gb_H8C9DgAAQBAJ,"“Hey ‘Adam,’ ‘Where You At’?”",Karen D. Reid,2017,AuthorHouse,9781524685829,Paperback,en,https://play.google.com/store/books/details?id=H8C9DgAAQBAJ&source=gbs_api
gb_52Y3r9CpPXAC,A Year of Writing Dangerously,Barbara Abercrombie,2012,New World Library,9781608680528,Paperback,en,https://play.google.com/store/books/details?id=52Y3r9CpPXAC&source=gbs_api
gb_UEisEAAAQBAJ,The Sound of the Future,Tobias Dengel,2023,PublicAffairs,9781541702387,Paperback,en,https://play.google.com/store/books/details?id=UEisEAAAQBAJ&source=gbs_api
gb_9bQrDwAAQBAJ,Manifesto Volume II,Joseph M. Alberts,,Lulu.com,9781387084029,Paperback,en,http://books.google.com/books?id=9bQrDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_OwTHEAAAQBAJ,Pop Culture in Europe,Juliana Tzvetkova,2017,Bloomsbury Publishing USA,9798216130284,Paperback,en,https://play.google.com/store/books/details?id=OwTHEAAAQBAJ&source=gbs_api
gb_TAUhn8Y8EaMC,"Broken Mirrors, Broken Minds",Maitland McDonagh,,U of Minnesota Press,9781452915371,Paperback,en,https://play.google.com/store/books/details?id=TAUhn8Y8EaMC&source=gbs_api
gb_98iXm_2DFaIC,The Sand Wasps,"Howard Ensign EVANS, Kevin M. O'Neill, Howard Ensign Evans",2009,Harvard University Press,9780674036611,Paperback,en,https://play.google.com/store/books/details?id=98iXm_2DFaIC&source=gbs_api
gb_oioKtpxgOLEC,No More Secrets,Catherine George,2011,Harlequin,9781459253001,Paperback,en,https://play.google.com/store/books/details?id=oioKtpxgOLEC&source=gbs_api
gb_iYNnIE3FG28C,Libraries Got Game,"Brian Mayer, Christopher Harris",2010,American Library Association,9780838910092,Paperback,en,https://play.google.com/store/books/details?id=iYNnIE3FG28C&source=gbs_api
gb_vF3An7bbKB0C,Hypomanic- Mad in England,V. Kennedy,2007,Chipmunkapublishing ltd,9781847474193,Paperback,en,https://play.google.com/store/books/details?id=vF3An7bbKB0C&source=gbs_api
gb_uK-IDwAAQBAJ,Arthur,Don Carleton,2018,Amberley Publishing Limited,9781445682587,Paperback,en,https://play.google.com/store/books/details?id=uK-IDwAAQBAJ&source=gbs_api
gb_K_BwBAAAQBAJ,"Stories We've Heard, Stories We've Told",Jeffrey A. Kottler,2015,"Oxford University Press, USA",9780199328253,Paperback,en,http://books.google.com/books?id=K_BwBAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_Xs1NDwAAQBAJ,Forget Me Not (A Psychological Suspense Crime Thriller),"Kristen Middleton, Cassie Alexandra, K.L. Middleton",2020,Kristen Middleton,,Paperback,en,https://play.google.com/store/books/details?id=Xs1NDwAAQBAJ&source=gbs_api
gb_8mDVTAR5LqoC,The Viking Claw,Michael Dahl,2001,Simon and Schuster,9780743422543,Paperback,en,http://books.google.com/books?id=8mDVTAR5LqoC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_QScmMaqf1lkC,My Paper Chase,Harold Evans,2009,"Little, Brown",9780316092074,Paperback,en,https://play.google.com/store/books/details?id=QScmMaqf1lkC&source=gbs_api
gb_tRrnEAAAQBAJ,Web Programming with Go,Ian Taylor,2023,GitforGits,9788119177493,Paperback,en,https://play.google.com/store/books/details?id=tRrnEAAAQBAJ&source=gbs_api
gb_-QToDwAAQBAJ,North Point,Thom Collins,2020,Totally Entwined Group (USA+CAD),9781839430510,Paperback,en,https://play.google.com/store/books/details?id=-QToDwAAQBAJ&source=gbs_api
gb_viy7CwAAQBAJ,Track Changes,Matthew G. Kirschenbaum,2016,Harvard University Press,9780674417076,Paperback,en,http://books.google.com/books?id=viy7CwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_4qojAQAAIAAJ,"World Authors, 1995-2000","Mari Rich, Olivia J. Smith, Clifford Thompson",2003,H. W. Wilson,,Paperback,en,http://books.google.com/books?id=4qojAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_NZQ2EAAAQBAJ,American Civilization,"David Mauk, Alf Tomas Tønnessen, John Oakland",2021,Routledge,9781000430936,Paperback,en,https://play.google.com/store/books/details?id=NZQ2EAAAQBAJ&source=gbs_api
gb_4qojAQAAIAAJ,"World Authors, 1995-2000","Mari Rich, Olivia J. Smith, Clifford Thompson",2003,H. W. Wilson,,Paperback,en,http://books.google.com/books?id=4qojAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_NZQ2EAAAQBAJ,American Civilization,"David Mauk, Alf Tomas Tønnessen, John Oakland",2021,Routledge,9781000430936,Paperback,en,https://play.google.com/store/books/details?id=NZQ2EAAAQBAJ&source=gbs_api
gb_mD-MdReBm7sC,Taking the Reins,"Jackie Kessler, Kat Murray",2012,Brava,9780758281043,Paperback,en,http://books.google.com/books?id=mD-MdReBm7sC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_0PFTDwAAQBAJ,Blood on the Tracks,Martin Edwards,2018,"Sourcebooks, Inc.",9781464209703,Paperback,en,https://play.google.com/store/books/details?id=0PFTDwAAQBAJ&source=gbs_api
gb_JwVYCwAAQBAJ,The Mongol Reply,Benjamin M. Schutz,2016,Open Road Media,9781480493261,Paperback,en,https://play.google.com/store/books/details?id=JwVYCwAAQBAJ&source=gbs_api
gb_YxwfEAAAQBAJ,Why Nations Rise,Manjari Chatterjee Miller,2021,Oxford University Press,9780190639952,Paperback,en,https://play.google.com/store/books/details?id=YxwfEAAAQBAJ&source=gbs_api
gb_zU42DwAAQBAJ,Perfect Partner,Carole Mortimer,2018,Harlequin,9781488095641,Paperback,en,https://play.google.com/store/books/details?id=zU42DwAAQBAJ&source=gbs_api
gb_DQ5aDwAAQBAJ,The Amicable Divorce,Marla Bradeen,2013,Marla Bradeen,,Paperback,en,https://play.google.com/store/books/details?id=DQ5aDwAAQBAJ&source=gbs_api
gb_vX5SckOt3jEC,Northern Songs: The True Story of the Beatles Song Publishing Empire,Rupert Perry,2009,Omnibus Press,9780857120274,Paperback,en,https://play.google.com/store/books/details?id=vX5SckOt3jEC&source=gbs_api
gb_zASqDwAAQBAJ,Insight Guides Explore Florence (Travel Guide eBook),Insight Guides,2019,Apa Publications (UK) Limited,9781839051524,Paperback,en,https://play.google.com/store/books/details?id=zASqDwAAQBAJ&source=gbs_api
gb_iX7FBgAAQBAJ,The Road to Rockaway,Richard Grayson,2014,Lulu.com,9781312159242,Paperback,en,http://books.google.com/books?id=iX7FBgAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_-SBWDwAAQBAJ,True Disbelievers,George Plasketes,2018,Routledge,9781351293662,Paperback,en,https://play.google.com/store/books/details?id=-SBWDwAAQBAJ&source=gbs_api
gb_eCFjDwAAQBAJ,Writing With Quiet Hands,Paula Munier,2015,Penguin,9781599639253,Paperback,en,https://play.google.com/store/books/details?id=eCFjDwAAQBAJ&source=gbs_api
gb_BYA8EAAAQBAJ,The Girl on the Bus,N.M. Brown,2017,Open Road Media,9781913682064,Paperback,en,https://play.google.com/store/books/details?id=BYA8EAAAQBAJ&source=gbs_api
gb_-tVyDwAAQBAJ,Leonardo da Vinci,Allison Lee Palmer,2018,Rowman & Littlefield,9781538119785,Paperback,en,https://play.google.com/store/books/details?id=-tVyDwAAQBAJ&source=gbs_api
gb_CYA8EAAAQBAJ,Angel,Anita Waller,2016,Open Road Media,9781913682231,Paperback,en,https://play.google.com/store/books/details?id=CYA8EAAAQBAJ&source=gbs_api
gb_-XUtMbYJtkIC,Science in Flux,Mark D. Bowles,2006,Government Printing Office,0160877377,Paperback,en,https://play.google.com/store/books/details?id=-XUtMbYJtkIC&source=gbs_api
gb_uaQXvZG4P5cC,The Tattooed Girl,"Dan Burstein, Arne de Keijzer, John-Henri Holmberg",2011,Macmillan + ORM,9781429983679,Paperback,en,https://play.google.com/store/books/details?id=uaQXvZG4P5cC&source=gbs_api
gb_TZVIDwAAQBAJ,100 Ways To Publish and Sell Your Own Ebook,"Conrad Jones, Darin Jewell",2013,How To Books,9781848037465,Paperback,en,https://play.google.com/store/books/details?id=TZVIDwAAQBAJ&source=gbs_api
gb_PEoEAAAAYAAJ,The American Mercury,"George Jean Nathan, Henry Louis Mencken",1943,,,Paperback,en,http://books.google.com/books?id=PEoEAAAAYAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_rmlQAAAAMAAJ,Wendell Minor,Wendell Minor,1995,Houghton Mifflin Harcourt P,,Paperback,en,http://books.google.com/books?id=rmlQAAAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_RQLsA0EzSt8C,From Existential Angst to Spy Thriller,Nan Claire Tynberg,1984,,,Paperback,en,http://books.google.com/books?id=RQLsA0EzSt8C&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_NxNQAQAAIAAJ,Better Homes and Gardens,Chesla Clella Sherlock,1970,,,Paperback,en,http://books.google.com/books?id=NxNQAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb__uHXCNQ1ToUC,The Ultimate Voyeur,Dennis S. Carroll,2010,Xlibris Corporation,9781456820329,Paperback,en,http://books.google.com/books?id=_uHXCNQ1ToUC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_MVP-CczEDNwC,Putting Your Passion Into Print,"Arielle Eckstut, David Sterry",2005,Workman Publishing,076113817X,Paperback,en,http://books.google.com/books?id=MVP-CczEDNwC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_N8RlAAAAMAAJ,Twentieth-century Western Writers,Geoff Sadler,1991,Chicago : St. James Press,,Paperback,en,http://books.google.com/books?id=N8RlAAAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_AZfX4bmIG9cC,On her Majesty's Secret Service,Ian Fleming,1964,,,Paperback,en,http://books.google.com/books?id=AZfX4bmIG9cC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_4tmvCwAAQBAJ,"English Fiction and Drama of the Great War, 1918–39",John Onions,1990,Springer,9781349206209,Paperback,en,https://play.google.com/store/books/details?id=4tmvCwAAQBAJ&source=gbs_api
gb_4tmvCwAAQBAJ,"English Fiction and Drama of the Great War, 1918–39",John Onions,1990,Springer,9781349206209,Paperback,en,https://play.google.com/store/books/details?id=4tmvCwAAQBAJ&source=gbs_api
gb_cTlaAAAAMAAJ,The Mechanical God,"Thomas P. Dunn, Richard D. Erlich",1982,Praeger,,Paperback,en,http://books.google.com/books?id=cTlaAAAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_XaPmwBoohI0C,Time,"Briton Hadden, Henry Robinson Luce",1926,,,Paperback,en,https://play.google.com/store/books/details?id=XaPmwBoohI0C&source=gbs_api
gb_SgUKAQAAMAAJ,Mystery and Crime: The New York Public Library Book of Answers,Jay Pearsall,1995,Touchstone Books,,Paperback,en,http://books.google.com/books?id=SgUKAQAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_n8MPo8IcPRsC,"Haverhill, Massachusetts Trivia Book","Pat Garwich, E. Philip Brown",2013,iUniverse,9781475989533,Paperback,en,https://play.google.com/store/books/details?id=n8MPo8IcPRsC&source=gbs_api
gb_3PE8m6KfED8C,Windshear,Julian Jay Savarin,1992,HarperPrism,0061004324,Paperback,en,http://books.google.com/books?id=3PE8m6KfED8C&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_r7vbZx4bPqAC,Contemporary Authors New Revision,Pamela Dear,2000,Contemporary Authors New Revis,0787632120,Paperback,en,http://books.google.com/books?id=r7vbZx4bPqAC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_su9aTapbbicC,The Call of the Cuckoo,Norman Lang,1993,HarperCollins Publishers,006100622X,Paperback,en,http://books.google.com/books?id=su9aTapbbicC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_bsxHAAAAYAAJ,Sand on the Gumshoe,David Latta,1989,,,Paperback,en,http://books.google.com/books?id=bsxHAAAAYAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_U2gZEAAAQBAJ,Just One Spark,Carly Phillips,2022,CP Publishing,9781954166059,Paperback,en,https://play.google.com/store/books/details?id=U2gZEAAAQBAJ&source=gbs_api
gb_ebv8vTWoEDQC,A Hooded Crow,Craig Thomas,1992,,1561444669,Paperback,en,http://books.google.com/books?id=ebv8vTWoEDQC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_2gYJAQAAIAAJ,That Reminds Me --.,Matilda Winifred Muriel Graham,,,,Paperback,en,http://books.google.com/books?id=2gYJAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_GbEP27_P7CoC,I Introduce,Matilda Winifred Muriel Graham,1948,,,Paperback,en,http://books.google.com/books?id=GbEP27_P7CoC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_nPIOAQAAMAAJ,Library Journal,"Melvil Dewey, Richard Rogers Bowker, L. Pylodet, Charles Ammi Cutter, Bertine Emma Weston, Karl Brown, Helen E. Wessells",1916,,,Paperback,en,https://play.google.com/store/books/details?id=nPIOAQAAMAAJ&source=gbs_api
gb_VcEbAQAAIAAJ,The Complete Guide to Writing Fiction,Barnaby Conrad,1990,,,Paperback,en,http://books.google.com/books?id=VcEbAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_Mx39ojmac4QC,Thicker Than Water,Bruce Zimmerman,1993,HarperPrism,0061090263,Paperback,en,http://books.google.com/books?id=Mx39ojmac4QC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_vMwfC9ixTSMC,The Last Ramadan,Norman Lang,1991,HarperPrism,0061002968,Paperback,en,http://books.google.com/books?id=vMwfC9ixTSMC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_rExAWeFhTXMC,Shark Bait,Robert Cain,1992,HarperPrism,0061004626,Paperback,en,http://books.google.com/books?id=rExAWeFhTXMC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_LCJu17GdWzUC,Contemporary Authors,Lisa Kumar,2004,Contemporary Authors,0787666998,Paperback,en,http://books.google.com/books?id=LCJu17GdWzUC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_4VHhAAAAMAAJ,How to Write a Book and Get it Published,Susan Curran,1990,HarperThorsons,,Paperback,en,http://books.google.com/books?id=4VHhAAAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_GQZnDgAAQBAJ,Looking for Lainey (A heart-pounding suspense crime thriller),"Kristen Middleton, K.L. Middleton, Cassie Alexandra",2018,Kristen Middleton,,Paperback,en,https://play.google.com/store/books/details?id=GQZnDgAAQBAJ&source=gbs_api
gb_eCva6k6oBEMC,Cry Spy,William Hood,1991,HarperPrism,0061001791,Paperback,en,http://books.google.com/books?id=eCva6k6oBEMC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_VZshAQAAIAAJ,J.K. Rowling,Sean Smith,2001,Michael O'Mara Books,,Paperback,en,http://books.google.com/books?id=VZshAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_NNNZAAAAMAAJ,Between the Cracks,Gavin Dillard,1996,Daedalus Publishing,,Paperback,en,http://books.google.com/books?id=NNNZAAAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_rAAMAQAAMAAJ,NZ Woman's Weekly,Janet Blackwell,1992,,,Paperback,en,http://books.google.com/books?id=rAAMAQAAMAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_xOwWAQAAIAAJ,History of Bray,Arthur Flynn,1986,,,Paperback,en,http://books.google.com/books?id=xOwWAQAAIAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_eKNK1YwHcQ4C,Merriam-Webster's Encyclopedia of Literature,"Merriam-Webster, Inc",1995,Merriam-Webster,0877790426,Paperback,en,https://play.google.com/store/books/details?id=eKNK1YwHcQ4C&source=gbs_api
gb_gnBpOtvLziIC,Britannica Book of the Year,"Franklin Henry Hooper, Walter Yust",1973,,,Paperback,en,http://books.google.com/books?id=gnBpOtvLziIC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb__SRMAAAAYAAJ,Library Association Record,Library Association,1986,,,Paperback,en,http://books.google.com/books?id=_SRMAAAAYAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_JA3CPypFi0EC,Footprint Singapore Handbook,"Joshua Eliot, Jane Bickersteth",1999,National Textbook Company,0844249459,Paperback,en,http://books.google.com/books?id=JA3CPypFi0EC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
gb_jPCUCgAAQBAJ,His to Take,Katee Robert,2015,Entangled: Brazen,9781633754676,Paperback,en,http://books.google.com/books?id=jPCUCgAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
